file	id	source_text	translation
local_data.dat	CHARACTER_COUNT_OVER	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Creation[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You already reached the max amount of Characters[/font]"
local_data.dat	CHARACTER_COUNT_OVER_AND_DELETE_NFY	Your character count exceeds the limit.  Please login after deleting a character.
local_data.dat	CHARACTER_CREATE_VALUE_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Build Instructions[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Character Build Failed. Please try again later.[/font]"
local_data.dat	CHARACTER_DB_QUERY_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]A Database error appeared.[br]Please report to an Administrator.[/font]"
local_data.dat	CHARACTER_DELETE_BUDOKAI_REGISTER_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Removal Instructions[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You are currently registered for the Budokai.[br]Can't delete Character.[/font]"
local_data.dat	CHARACTER_DELETE_CHAR_FAIL	"[align = """"center""""] [font size = """"12"""" color = """"f4d762""""] Character Deletion [/font][br][br][font size = """"10"""" color = """"f36a7c""""] Failed to delete the character. [/font]"
local_data.dat	CHARACTER_DELETE_CHAR_FAIL_NOT_MATCH_CODE	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Deletion[/font][br][br]font size = """"10"""" color=""""f36a7c""""]The password you entered was incorrect.[/font]"
local_data.dat	CHARACTER_DELETE_CHAR_TMP_FAIL	Characters with cash-shop goods can't be deleted.
local_data.dat	CHARACTER_DELETE_GUILD_LEADER_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Deletion[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Unable to delete character[br]Please leave your guild.[/font]"
local_data.dat	CHARACTER_DISCONNECTED_FORCEDLY	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Your connection has been disconnected.[/font]"
local_data.dat	CHARACTER_DISCONNECTED_TEMPORARILY	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Your connection has been disconnected.[/font]"
local_data.dat	CHARACTER_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]An unknown error appeared.[br]Please contact one Administrator.[/font]"
local_data.dat	CHARACTER_NAME_NOT_EXIST	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Check[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Character doesn't exist[/font]"
local_data.dat	CHARACTER_NO_PREMIUM_SLOT	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Creation Announcement[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Can't create a premium character because[br]you have no premium slots available.[/font]"
local_data.dat	CHARACTER_RACE_NOT_ALLOWED	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Creation[/font][br][br][font size = """"10"""" color=""""f36a7c""""]The race has been blocked.[/font]"
local_data.dat	CHARACTER_SAMENAME_EXIST	"[align = """"center""""][Font size = """"12"""" color=""""f4d762""""]Character Name[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Character Name already exists.[/font]"
local_data.dat	CHARACTER_SERVER_IS_UNDER_CONSTRUCTION	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Server under construction.[br]Please try again later.[/font]"
local_data.dat	CHARACTER_SERVER_LOCKED	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]This Channel is for Verified Players, Try other Channel.[/font]"
local_data.dat	CHARACTER_TEMPORARY_BLOCK	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]This Channel is for Verified Players.[br] Try other Channel.[/font]"
local_data.dat	CHARACTER_TOO_LONG_NAME	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Creation[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Character Name is too long[/font]"
local_data.dat	CHARACTER_TOO_SHORT_NAME	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Creation[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Character Name is too short[/font]"
local_data.dat	CHARACTER_USER_BLOCK	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Account Blocked[/font][br][br][font size = """"10"""" color=""""f36a7c""""]The account has been blocked[/font]"
local_data.dat	CHARACTER_USER_EXIST	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Game Connection[/font][br][br][font size = """"10"""" color=""""f36a7c""""]The character is currently online.[br]Please try again later[/font]"
local_data.dat	CHARACTER_USER_EXIST_IN_GAME_SERVER	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Game Connection[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Character already online.[/font]"
local_data.dat	CHARACTER_USER_ITEM_CREATE_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Item confirmation[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Character items generation failed.[/font]"
local_data.dat	CHARACTER_USER_QUICK_SLOT_CREATE_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Quick Slot Check[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Could not initialize the user's character quick slot.[/font]"
local_data.dat	CHARACTER_USER_SHOULD_WAIT_FOR_CONNECT	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Connecting[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Waiting to connect.[/font]"
local_data.dat	CHARACTER_USER_SKILL_CREATE_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Skill Check[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Failed to create the character skill.[/font]"
local_data.dat	CHARACTER_WRONG_SERVER_FARM_SELECTED	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Server Selection Notice[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You've selected the wrong server.[br]Please select a different server.[/font]"
local_data.dat	CHARTITLE_NO_HAVE	No char with this title.
local_data.dat	CHARTITLE_TITLE_IS_ON_PROGRESS	Processing Title.
local_data.dat	CHARTITLE_YOU_ALREADY_HAVE_THE_TITLE	You already have that title.
local_data.dat	CHAT_SUCCESS	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Chat Server[/font][br][br][font size = """"10"""" color=""""269eff """"]Connection with Chat Server was successful.[/font]"
local_data.dat	COMMUNITY_ALREADY_IN_SERVER	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Server Connection Check[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Already connected to the community server[/font]"
local_data.dat	COMMUNITY_COMMON_NEED_MORE_TIME_TO_DO_IT	Service temporarily unavailable, Please try again in a few minutes.
local_data.dat	COMMUNITY_COMMON_NOT_VALID_TARGET	Invalid Target
local_data.dat	COMMUNITY_COMMON_NO_SUCH_A_GUILD	Guild Name doesn't exist.
local_data.dat	COMMUNITY_COMMON_NO_SUCH_A_TARGET	Target doesn't exist
local_data.dat	COMMUNITY_COMMON_SYSTEM_ERROR	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Community Server Maintenance Notice[/font][br][br][font size = """"10"""" color=""""f36a7c""""]The community server is temporarily unavailable.[/font]"
local_data.dat	COMMUNITY_COMMON_TARGET_IS_NOT_YOUR_GUILD_MEMBER	The target ID isn't in the guild.
local_data.dat	COMMUNITY_DISCONNECTED_FORCEDLY	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You have been disconnected[br]by the server[/font]"
local_data.dat	COMMUNITY_DISCONNECTED_TEMPORARILY	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You have been disconnected[/font]"
local_data.dat	COMMUNITY_DOJO_BANK_ZENNY_NOT_ENOUGH	Zeni warehouse is insufficient.
local_data.dat	COMMUNITY_DOJO_DEL_FAIL	Deleting dojo failed
local_data.dat	COMMUNITY_DOJO_FIND_FAIL	Couldn't find the dojo
local_data.dat	COMMUNITY_DOJO_MAKE_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Dojo Creation[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Creating a dojo failed[/font]"
local_data.dat	COMMUNITY_DOJO_NON_EXISTING_FUNCTION	You don't have appropriate permissions.
local_data.dat	COMMUNITY_DOJO_SCRAMBLE_ARLEADY_HAVE	Already a Dojo scramble applicant
local_data.dat	COMMUNITY_DOJO_SCRAMBLE_FAIL_FOR_BEING_DISBANDED	The guild can't scramble because it has already been disbanded or is standing by for disband.
local_data.dat	COMMUNITY_DOJO_SCRAMBLE_REJECT_FAIL_FOR_BANK_USE	Can't open bank in Dojo scramble
local_data.dat	COMMUNITY_DOJO_SCRAMBLE_REJECT_FAIL_SECOND	Guild scramble can only be rejected once.
local_data.dat	COMMUNITY_DOJO_SCRAMBLE_WAIT	Please wait to re-apply Dojo battle.
local_data.dat	COMMUNITY_DOJO_SEED_ALREADY_SETTING	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]World Martial Arts Tournament Seed Notice[/font][br][br][font size = """"10"""" color=""""f36a7c""""]The dojo's World Martial Arts Tournament seed has already been registered.[br][br]Please try registering again after deleting.[/font]"
local_data.dat	COMMUNITY_DOJO_SEED_NAME_FAIL	No applicable character exists or something went wrong.
local_data.dat	COMMUNITY_DOJO_SEED_NOT_SET	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]World Martial Arts Tournament Seed Notice[/font][br][br][font size = """"10"""" color=""""f36a7c""""]The World Martial Arts Tournament seed wasn't registered.[/font]"
local_data.dat	COMMUNITY_DOJO_YOU_ARE_NOT_OWNNER	You are not the dojo owner
local_data.dat	COMMUNITY_FAIL	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]System Error Notice[/font][br][br][font size = """"10"""" color=""""f36a7c""""]There is an error in the system.[br]Please contact the game management team.(#T)[/font]"
local_data.dat	COMMUNITY_FRIEND_BLACK_CHAR_EXIST	Player already blocked
local_data.dat	COMMUNITY_FRIEND_CHAR_ARLEADY_ADDED	The player is already your friend.
local_data.dat	COMMUNITY_FRIEND_CHAR_EXIST	Player already registered as friend
local_data.dat	COMMUNITY_FRIEND_CHAR_NOT_FOUND	Player not found
local_data.dat	COMMUNITY_FRIEND_MAX_COUNT_OVER	Friend List is full.
local_data.dat	COMMUNITY_FRIEND_SELF_FAIL	You can't add yourself to your friends list.
local_data.dat	COMMUNITY_GUILD_BANK_CLOSED	The guild warehouse is closed
local_data.dat	COMMUNITY_GUILD_BANK_QUERY	The guild bank is currently processing a transaction.  Please try again later.
local_data.dat	COMMUNITY_GUILD_BANK_USING_NOW	The guild warehouse is in use
local_data.dat	COMMUNITY_GUILD_CANT_KICK_YOURSELF_OUT	You can't kick yourself from the guild.
local_data.dat	COMMUNITY_GUILD_CREATOR_NOT_FOUND	Could not find the guild manager
local_data.dat	COMMUNITY_GUILD_DISBANDE_FAIL_FOR_DOJO	Unable to disband the dojo's guild.
local_data.dat	COMMUNITY_GUILD_DISBANDE_FAIL_FOR_DOJO_SCRAMBLE	Unable to disband guild during dojo scramble.
local_data.dat	COMMUNITY_GUILD_FIND_FAIL	Could not find the guild
local_data.dat	COMMUNITY_GUILD_FUNCTION_NOT_FOUND	Guild function not found
local_data.dat	COMMUNITY_GUILD_GUILD_IS_BEING_DISBANDED	Guild is being disbanded.
local_data.dat	COMMUNITY_GUILD_GUILD_IS_NOT_BEING_DISBANDED	Guild is no longer being disbanded.
local_data.dat	COMMUNITY_GUILD_GUILD_MEMBER_CANT_HAVE_MORE_GUILD	You can't be a member of more then one guild.
local_data.dat	COMMUNITY_GUILD_INVITE_FAIL_FOR_BEING_SCRAMBLE	Unable to join the guild while its dojo is in scramble.
local_data.dat	COMMUNITY_GUILD_KICKOUT	You've been kicked from the guild.
local_data.dat	COMMUNITY_GUILD_LEADER_CANT_LEAVE	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Guild System[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Guild leaders can't leave the guild[/font]"
local_data.dat	COMMUNITY_GUILD_LEAVE	You've left the guild.
local_data.dat	COMMUNITY_GUILD_MAX_NUMBER_OF_MEMBERS	Guild already has maximum members.
local_data.dat	COMMUNITY_GUILD_MAX_NUMBER_OF_SECOND_MASTERS	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Guild System[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Second guild master limit reached[/font]"
local_data.dat	COMMUNITY_GUILD_NEED_MORE_PARTY_MEMBER_FOR_NEW_GUILD	More party members required
local_data.dat	COMMUNITY_GUILD_TARGET_ALREADY_HAS_INVITATION	Target already has a guild invitation
local_data.dat	COMMUNITY_GUILD_TARGET_IS_ALREADY_IN_A_GUILD	Target already inside a guild
local_data.dat	COMMUNITY_GUILD_TARGET_IS_ALREADY_SECOND_MASTER	Player is already a second master
local_data.dat	COMMUNITY_GUILD_TARGET_IS_NOT_SECOND_MASTER	Player isn't a second master
local_data.dat	COMMUNITY_GUILD_TRIED_TO_APPOINT_YOURSELF	Can't appoint yourself
local_data.dat	COMMUNITY_GUILD_YOU_ARE_ALREADY_IN_A_GUILD	You are already inside a guild
local_data.dat	COMMUNITY_GUILD_YOU_ARE_NOT_GUILD_MASTER	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Genre Permission Description[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You are not a Guild Master[/font]"
local_data.dat	COMMUNITY_GUILD_YOU_DONT_BELONG_TO_GUILD	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Guild Error[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You are not inside a guild[/font]"
local_data.dat	COMMUNITY_GUILD_YOU_DONT_HAVE_RIGHT_TO_INVITE	You are not allowed to invite
local_data.dat	COMMUNITY_GUILD_YOU_DONT_HAVE_RIGHT_TO_KICK_OUT	You are not allowed to kick
local_data.dat	COMMUNITY_GUILD_YOU_HAVE_NO_INVITATION	Invitation not found
local_data.dat	COMMUNITY_INVALID_AUTH_KEY	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Community Server[/font][br][br][font size = """"10"""" color=""""f36a7c""""]Community Server authentication failed[/font]"
local_data.dat	COMMUNITY_PARTY_LEADER_DOESNT_EXIST	Party leader doesn't exist
local_data.dat	COMMUNITY_PARTY_MEMBER_ALREADY_EXIST	Party member already exist
local_data.dat	COMMUNITY_PARTY_NO_SUCH_A_MEMBER	Party member not found
local_data.dat	COMMUNITY_PARTY_NO_SUCH_A_PARTY	Party not found
local_data.dat	COMMUNITY_PARTY_SAME_PARTYID_ALREADY_EXIST	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Party ID Announcement[/font][br][br][font size = """"10"""" color=""""f36a7c""""]A party with that ID already exists.[/font]"
local_data.dat	COMMUNITY_RANK_BATTLE_COUNT_ALREADY_FLUSHED	Rank battle counter already flushed
